Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,text,twitter_text,text_Description14,twitter_text_Description14,text_doc_index,text_sent_index,text_neg,text_neu,text_pos,text_compound,text_sentence,twitter_text_doc_index,twitter_text_sent_index,twitter_text_neg,twitter_text_neu,twitter_text_pos,twitter_text_compound,twitter_text_sentence
05/01/21,RELIANCE,EQ,1990.85,1969,1983.6,1956,1965,1966.1,1968.87,11132803,,"RIL has said that its subsidiary Reliance Retail does not purchase food grains directly from farmers.

#FarmersProtest #Reliance #RIL
https://t.co/y34nTZyEQp,Analysts say #MukeshAmbani offered an opportunity to many global tech companies who were hesitant about negotiating the myriad regulatory challenges in India

Surajeet Das Gupta reports
#Reliance
https://t.co/3VcyU3l4cW,""Being totally disillusioned and fed up with your lackadaisical attitude, we were left with no option, but to accept the offer from the #Reliance,"" Biyani said 

#Amazon 

https://t.co/ipVV4IcoMi",,ril has said that its subsidiary reliance retail does not purchase food grains directly from farmers. farmersprotest reliance ril say mukeshambani offered an opportunity to many global tech companies who were hesitant about negotiating the myriad regulatory challenges in india surajeet das gupta reports reliance totally disillusioned and fed up with your lackadaisical attitude we were left with no option but to accept the offer from the reliance biyani said amazon ,,,,,,,,332,1,0.112,1.752,0.136,0.3619,ril has said that its subsidiary reliance retail does not purchase food grains directly from farmers.farmersprotest reliance ril say mukeshambani offered an opportunity to many global tech companies who were hesitant about negotiating the myriad regulatory challenges in india surajeet das gupta reports reliance totally disillusioned and fed up with your lackadaisical attitude we were left with no option but to accept the offer from the reliance biyani said amazon
06/01/21,RELIANCE,EQ,1966.1,1965.9,1966,1905.15,1915.5,1914.25,1928.17,21414270,,,,,,,,,,,,,,,,,,
07/01/21,RELIANCE,EQ,1914.25,1920.5,1945,1905.15,1912.8,1911.15,1919.86,14918406,,,,,,,,,,,,,,,,,,
08/01/21,RELIANCE,EQ,1911.15,1918,1938.4,1912.1,1934,1933.7,1923.06,12709792,"In terms of latency Airtel was the most responsive network with a delay of 24 millisecond, followed by Vi’s 26.5 millisecond and Jio’s 28.5 milliseconds. Latency is a measure of round-trip delay in transfer of each data packet from source to destination",,in terms of latency airtel was the most responsive network with a delay of 24 millisecond followed by vi s 26.5 millisecond and jio s 28.5 milliseconds. latency is a measure of round trip delay in transfer of each data packet from source to destination,,434,1,0.195,1.712,0.093,-0.1919,in terms of latency airtel was the most responsive network with a delay of 24 millisecond followed by vi s 26.5 millisecond and jio s 28.5 milliseconds.latency is a measure of round trip delay in transfer of each data packet from source to destination,,,,,,,
11/01/21,RELIANCE,EQ,1933.7,1938.8,1938.8,1892.5,1899,1897.25,1910.26,15371556,,,,,,,,,,,,,,,,,,
12/01/21,RELIANCE,EQ,1897.25,1903,1960,1899.9,1955.5,1957.05,1935.51,18996047,"Reliance Retail will exit direct sale of packaged food, grocery and FMCG goods on its e-commerce platform JioMart. By roping in kirana stores as franchise partners that will sell these products to consumers in their respective neighbourhoods",,reliance retail will exit direct sale of packaged food grocery and fmcg goods on its e commerce platform jiomart. by roping in kirana stores as franchise partners that will sell these products to consumers in their respective neighbourhoods,,435,1,0,1.865,0.135,0.4215,reliance retail will exit direct sale of packaged food grocery and fmcg goods on its e commerce platform jiomart.by roping in kirana stores as franchise partners that will sell these products to consumers in their respective neighbourhoods,,,,,,,
13/01/21,RELIANCE,EQ,1957.05,1963.55,1974.95,1918.45,1936,1938.8,1948.25,12284876,,,,,,,,,,,,,,,,,,
14/01/21,RELIANCE,EQ,1938.8,1945,1966.9,1939.05,1958.1,1960.6,1957.17,9946818,,,,,,,,,,,,,,,,,,
15/01/21,RELIANCE,EQ,1960.6,1960.6,1973.8,1920.05,1937.9,1937.45,1952.72,9503790,,"#Amazon has asked the #Sebi to suspend its review of the #FutureGroup-#Reliance deal and not grant it a no-objection certificate, since the transaction is under dispute in the Delhi High Court
https://t.co/kxY9k7XS83",, amazon has asked the sebi to suspend its review of the futuregroup reliance deal and not grant it a no objection certificate since the transaction is under dispute in the delhi high court ,,,,,,,,333,0,0.239,0.718,0.044,-0.7657, amazon has asked the sebi to suspend its review of the futuregroup reliance deal and not grant it a no objection certificate since the transaction is under dispute in the delhi high court
18/01/21,RELIANCE,EQ,1937.45,1949.1,1997,1923.35,1972.8,1983.95,1967.71,16198856,Reliance Retail Ltd plans to embed its e-commerce app JioMart into WhatsApp within six months,"The move to integrate #JioMart with #WhatsApp will allow hundreds of millions of users to order products from #Reliance without having to leave the app 

https://t.co/8ASLgqTQB2",reliance retail ltd plans to embed its e commerce app jiomart into whatsapp within six months,the move to integrate jiomart with whatsapp will allow hundreds of millions of users to order products from reliance without having to leave the app ,436,0,0,1,0,0,reliance retail ltd plans to embed its e commerce app jiomart into whatsapp within six months,334,0,0,0.883,0.117,0.2612,the move to integrate jiomart with whatsapp will allow hundreds of millions of users to order products from reliance without having to leave the app
19/01/21,RELIANCE,EQ,1983.95,1994.65,2031,1994.65,2015,2016.4,2018.21,14771048,,,,,,,,,,,,,,,,,,
20/01/21,RELIANCE,EQ,2016.4,2021.4,2058,2001.4,2053,2054.7,2036.58,14271669,,,,,,,,,,,,,,,,,,
21/01/21,RELIANCE,EQ,2054.7,2082,2120,2075,2107,2099.4,2102.61,18038987,Sebi approves Reliance Retail’s acquisition of Future Group’s retail assets.,"#EarningsWithMC | Reliance Power posted nearly 6 % rise in consolidated net profit at Rs 52.29 cr for December quarter, logged a profit of Rs 49.38 cr in the year-ago period.

#Profit #Reliance #Business 

https://t.co/JZoyMEOpzb,Gainers &amp; Losers: 10 stocks that moved the most on January 21. Read more: https://t.co/14scFZ06To

(via Sandip Das ) #Buisness #Reliance #havells https://t.co/JwMcWv5Lhe,Future Group-Reliance Industries deal gets SEBI approval. Read more: https://t.co/0mmsANo3KE

#Reliance #SEBI #Amazon https://t.co/v886G6CBQf,#MarketsWithMC: The shares of RIL rose nearly 2% after the company got the approval of @SEBI_India for its deal with Kishore Biyani-led Future Group. 

#RIL #Reliance #RelianceIndustries #FutureGroup 

https://t.co/R7u58LBr0S,#Reliance-#Future deal gets #Sebi nod, BSE 'no-adverse-observation' status 

https://t.co/BaL6KWmjwR,#StocksInFocus on January 21: #BajajFinance, #HDFCAMC, #HavellsIndia, #AxisBank to #Reliance; here are expected 5 Newsmakers of the Day #PaisaKaiseBanae

@AnilSinghvi_

https://t.co/wo4iO3h4AR",sebi approves reliance retail s acquisition of future group s retail assets., earningswithmc reliance power posted nearly 6 rise in consolidated net profit at rs 52.29 cr for december quarter logged a profit of rs 49.38 cr in the year ago period. profit reliance business amp losers 10 stocks that moved the most on january 21. read more via sandip das buisness reliance havells group reliance industries deal gets sebi approval. read more reliance sebi amazon the shares of ril rose nearly 2 after the company got the approval of sebi india for its deal with kishore biyani led future group. ril reliance relianceindustries futuregroup deal gets sebi nod bse no adverse observation status on january 21 bajajfinance hdfcamc havellsindia axisbank to reliance here are expected 5 newsmakers of the day paisakaisebanae anilsinghvi ,437,0,0,0.694,0.306,0.5267,sebi approves reliance retail s acquisition of future group s retail assets.,335,6,0.096,3.286,0.617,2.0978, earningswithmc reliance power posted nearly 6 rise in consolidated net profit at rs 52.29 cr for december quarter logged a profit of rs 49.38 cr in the year ago period.profit reliance business amp losers 10 stocks that moved the most on january 21. read more via sandip das buisness reliance havells group reliance industries deal gets sebi approval.read more reliance sebi amazon the shares of ril rose nearly 2 after the company got the approval of sebi india for its deal with kishore biyani led future group.ril reliance relianceindustries futuregroup deal gets sebi nod bse no adverse observation status on january 21 bajajfinance hdfcamc havellsindia axisbank to reliance here are expected 5 newsmakers of the day paisakaisebanae anilsinghvi
22/01/21,RELIANCE,EQ,2099.4,2111,2115.35,2035.15,2047.95,2049.6,2070.96,14090818,,"Reliance Industries Q3 consolidated PAT at Rs 13,101 cr, up 12.5% YoY

#Reliance #MukeshAmbani #Q3results 

https://t.co/YmZ3YksNkP,Reliance Retail Q3 revenue declines 9.7% to Rs 33,018 crore; profit surges

#Reliance #MukeshAmbani
#Q3results 

https://t.co/omm71BHk8V",,reliance industries q3 consolidated pat at rs 13 101 cr up 12.5 yoy reliance mukeshambani q3results retail q3 revenue declines 9.7 to rs 33 018 crore profit surges reliance mukeshambani q3results ,,,,,,,,336,0,0,0.912,0.088,0.4404,reliance industries q3 consolidated pat at rs 13 101 cr up 12.5 yoy reliance mukeshambani q3results retail q3 revenue declines 9.7 to rs 33 018 crore profit surges reliance mukeshambani q3results
25/01/21,RELIANCE,EQ,2049.6,2034.95,2034.95,1932,1935.15,1941,1966.36,25016570,Reliance spins off oil-to-chemical business unit. Reliance for the first time reported integrated earnings of the O2C business in its third quarter financial results,"#MarketsWithMC: Reliance Industries share price slipped in the early trade after the company announced its Dec. Here's what investors should do. 

#RelianceIndustries #Reliance #RIL 

https://t.co/7hWL6t23zt,#StocksInFocus on January 25: #Reliance, #HDFCLife, #UltraTechCement, #Grasim to #TataPower; here are expected 5 Newsmakers of the Day #PaisaKaiseBanae

@AnilSinghvi_ 

https://t.co/rAqtcZx7ml",reliance spins off oil to chemical business unit. reliance for the first time reported integrated earnings of the o2c business in its third quarter financial results, marketswithmc reliance industries share price slipped in the early trade after the company announced its dec. here s what investors should do. relianceindustries reliance ril on january 25 reliance hdfclife ultratechcement grasim to tatapower here are expected 5 newsmakers of the day paisakaisebanae anilsinghvi ,438,1,0,2,0,0,reliance spins off oil to chemical business unit.reliance for the first time reported integrated earnings of the o2c business in its third quarter financial results,337,1,0,1.905,0.095,0.296, marketswithmc reliance industries share price slipped in the early trade after the company announced its dec. here s what investors should do.relianceindustries reliance ril on january 25 reliance hdfclife ultratechcement grasim to tatapower here are expected 5 newsmakers of the day paisakaisebanae anilsinghvi
27/01/21,RELIANCE,EQ,1941,1925,1925,1888,1890,1895,1904.59,19553809,,"#Reliance will purchase hundreds of systems from the Israeli company in a deal valued at $15 million and will use them to conduct millions of tests a month at a cost of $10 million per month 

#Coronavirustests #COVID19Pandemic #COVID19Vaccine 
https://t.co/5mDYNkGO69",, reliance will purchase hundreds of systems from the israeli company in a deal valued at 15 million and will use them to conduct millions of tests a month at a cost of 10 million per month coronavirustests covid19pandemic covid19vaccine ,,,,,,,,338,0,0,0.929,0.071,0.4404, reliance will purchase hundreds of systems from the israeli company in a deal valued at 15 million and will use them to conduct millions of tests a month at a cost of 10 million per month coronavirustests covid19pandemic covid19vaccine
28/01/21,RELIANCE,EQ,1895,1880.15,1923.3,1870,1876.35,1876.55,1895.32,15722291,,"Investments in #Reliance Group entities worth S$17.3 billion accounted for 36% of all PE/VC investments in 2020

@tenarasimhan reports
https://t.co/xkU4PeYTsN",,investments in reliance group entities worth s 17.3 billion accounted for 36 of all pe vc investments in 2020 tenarasimhan reports ,,,,,,,,339,0,0,0.913,0.087,0.2263,investments in reliance group entities worth s 17.3 billion accounted for 36 of all pe vc investments in 2020 tenarasimhan reports
29/01/21,RELIANCE,EQ,1876.55,1894.3,1913.1,1830,1844.95,1841.95,1871.72,20173258,Reliance Jio Infocomm net added 1.94 million users in November vs 2.23 million added in October,,reliance jio infocomm net added 1.94 million users in november vs 2.23 million added in october,,439,0,0,1,0,0,reliance jio infocomm net added 1.94 million users in november vs 2.23 million added in october,,,,,,,
01/02/21,RELIANCE,EQ,1841.95,1859.4,1905,1848,1898.15,1895.3,1874.03,15774504,,,,,,,,,,,,,,,,,,
02/02/21,RELIANCE,EQ,1895.3,1914.25,1940,1854.95,1936,1925.8,1889.81,19138414,,,,,,,,,,,,,,,,,,
03/02/21,RELIANCE,EQ,1925.8,1928.3,1952,1900,1928.5,1930.65,1931.87,13984228,,"The court has blocked Future Group’s sale of a swathe of assets to rival Reliance Industries. Here's all you need to know 👇

#FutureGroup #RIL #Reliance 

https://t.co/zi0YDOdDa9",,the court has blocked future group s sale of a swathe of assets to rival reliance industries. here s all you need to know futuregroup ril reliance ,,,,,,,,340,1,0.112,1.798,0.09,-0.1027,the court has blocked future group s sale of a swathe of assets to rival reliance industries.here s all you need to know futuregroup ril reliance
04/02/21,RELIANCE,EQ,1930.65,1924,1940,1905,1921.5,1924.3,1923.71,11826848,Reliance Industries Marcellus LLC signs agreement for the sale of its assets in the Marcellus shale play of south-western Pennsylvania,"#RIL has sourced the world's first consignment of 'carbon-neutral oil' as it looks to become a net zero-carbon company by 2035. 

#Reliance #RelianceIndustries #ZeroCarbon 

https://t.co/kZ0hpeqfeI,RIL will sell its entire stake in certain upstream assets in the Marcellus shale play of Pennsylvania for $250 million. Details 👇

#RIL #Reliance #RelianceIndustries 

https://t.co/hDimC9osgl,#FutureRetail has said that @SEBI_India 's one-year ban on its Chairperson Kishore Biyani and some other promoters from the securities market will have ""no impact"" on the Rs 24,713 crore-deal with #Reliance 

#kishorebiyani 
https://t.co/3b0Kf3AygO",reliance industries marcellus llc signs agreement for the sale of its assets in the marcellus shale play of south western pennsylvania, ril has sourced the world s first consignment of carbon neutral oil as it looks to become a net zero carbon company by 2035. reliance relianceindustries zerocarbon will sell its entire stake in certain upstream assets in the marcellus shale play of pennsylvania for 250 million. details ril reliance relianceindustries has said that sebi india s one year ban on its chairperson kishore biyani and some other promoters from the securities market will have no impact on the rs 24 713 crore deal with reliance kishorebiyani ,440,0,0,0.711,0.289,0.743,reliance industries marcellus llc signs agreement for the sale of its assets in the marcellus shale play of south western pennsylvania,341,1,0.129,1.696,0.175,0.0795, ril has sourced the world s first consignment of carbon neutral oil as it looks to become a net zero carbon company by 2035. reliance relianceindustries zerocarbon will sell its entire stake in certain upstream assets in the marcellus shale play of pennsylvania for 250 million.details ril reliance relianceindustries has said that sebi india s one year ban on its chairperson kishore biyani and some other promoters from the securities market will have no impact on the rs 24 713 crore deal with reliance kishorebiyani
05/02/21,RELIANCE,EQ,1924.3,1930.05,1944.65,1920,1924.3,1923.75,1929.36,9344470,,,,,,,,,,,,,,,,,,
08/02/21,RELIANCE,EQ,1923.75,1933.05,1969,1929.05,1951.4,1951.45,1954.84,9776136,"Reliance Industries likely has sourced two-thirds of its own new gas from the KGD6 block, which was auctioned under the new norms, with GAIL and Royal Dutch Shell getting smaller volumes",,reliance industries likely has sourced two thirds of its own new gas from the kgd6 block which was auctioned under the new norms with gail and royal dutch shell getting smaller volumes,,441,0,0.086,0.914,0,-0.4404,reliance industries likely has sourced two thirds of its own new gas from the kgd6 block which was auctioned under the new norms with gail and royal dutch shell getting smaller volumes,,,,,,,
09/02/21,RELIANCE,EQ,1951.45,1961.95,1989.6,1952.3,1954.5,1956.15,1974.29,9047308,Delhi High Court stays direction to maintain status quo on Future-Reliance deal. The bench also declined Amazon's request to keep its order in abeyance for a week so that it can explore appropriate remedies,,delhi high court stays direction to maintain status quo on future reliance deal. the bench also declined amazon s request to keep its order in abeyance for a week so that it can explore appropriate remedies,,442,1,0,1.928,0.072,0.1779,delhi high court stays direction to maintain status quo on future reliance deal.the bench also declined amazon s request to keep its order in abeyance for a week so that it can explore appropriate remedies,,,,,,,
10/02/21,RELIANCE,EQ,1956.15,1953.75,1984.75,1927.3,1980.35,1974.3,1955.63,9799560,"Bharti Airtel, Reliance Jio and Vodafone Idea likely submitted applications to participate in the Rs 3.92 lakh crore spectrum auction scheduled to start from March 1",,bharti airtel reliance jio and vodafone idea likely submitted applications to participate in the rs 3.92 lakh crore spectrum auction scheduled to start from march 1,,443,0,0,1,0,0,bharti airtel reliance jio and vodafone idea likely submitted applications to participate in the rs 3.92 lakh crore spectrum auction scheduled to start from march 1,,,,,,,
11/02/21,RELIANCE,EQ,1974.3,1980,2064.2,1972.25,2061.8,2055.7,2028.11,19631870,,,,,,,,,,,,,,,,,,
12/02/21,RELIANCE,EQ,2055.7,2055.5,2078,2015.4,2040,2041.6,2049.91,14074374,,"#FutureGroup has moved an application in the Mumbai bench of NCLT seeking the tribunal's approval to hold its shareholders meeting on the scheme of amalgamation with #Reliance group. 

#Ecommerce 
https://t.co/fgTdRcNloB",, futuregroup has moved an application in the mumbai bench of nclt seeking the tribunal s approval to hold its shareholders meeting on the scheme of amalgamation with reliance group. ecommerce ,,,,,,,,342,1,0,1.9,0.1,0.4767, futuregroup has moved an application in the mumbai bench of nclt seeking the tribunal s approval to hold its shareholders meeting on the scheme of amalgamation with reliance group.ecommerce
15/02/21,RELIANCE,EQ,2041.6,2048.05,2061.3,2025,2034,2032.6,2043.13,7287590,,,,,,,,,,,,,,,,,,
16/02/21,RELIANCE,EQ,2032.6,2039.75,2079.4,2035,2058.5,2059.5,2061.23,9886093,,"#LeadStoryOnET | Even 48 hours before the deal with #Reliance was announced, #Amazon’s Mazumdar had warned Kishore Biyani about “prior consent rights” with respect to any transaction involving #FRL’s retail assets 
https://t.co/pVkcAQfcAs",, leadstoryonet even 48 hours before the deal with reliance was announced amazon s mazumdar had warned kishore biyani about prior consent rights with respect to any transaction involving frl s retail assets ,,,,,,,,343,0,0.056,0.72,0.224,0.6486, leadstoryonet even 48 hours before the deal with reliance was announced amazon s mazumdar had warned kishore biyani about prior consent rights with respect to any transaction involving frl s retail assets
17/02/21,RELIANCE,EQ,2059.5,2060,2095.95,2050.6,2079.2,2083.25,2076.99,10957388,,,,,,,,,,,,,,,,,,
18/02/21,RELIANCE,EQ,2083.25,2085,2108.4,2059.1,2063.5,2067.7,2085.18,8605531,Amazon has approached the NCLT urging it not to allow convening of any meeting of Future Group's shareholders or creditors for approval of its proposed 247.13 billion rupees deal with the Reliance Industries,,amazon has approached the nclt urging it not to allow convening of any meeting of future group s shareholders or creditors for approval of its proposed 247.13 billion rupees deal with the reliance industries,,444,0,0.044,0.827,0.128,0.4826,amazon has approached the nclt urging it not to allow convening of any meeting of future group s shareholders or creditors for approval of its proposed 247.13 billion rupees deal with the reliance industries,,,,,,,
19/02/21,RELIANCE,EQ,2067.7,2057,2104.95,2053.3,2080,2080.3,2088.14,10800704,"Bharti Airtel added 40.51 lakh new customers, Reliance Jio added 4.79 lakh new customers and Vodafone Idea lost over 56.90 lakh mobile customers in December 2020",,bharti airtel added 40.51 lakh new customers reliance jio added 4.79 lakh new customers and vodafone idea lost over 56.90 lakh mobile customers in december 2020,,445,0,0.084,0.916,0,-0.3182,bharti airtel added 40.51 lakh new customers reliance jio added 4.79 lakh new customers and vodafone idea lost over 56.90 lakh mobile customers in december 2020,,,,,,,
22/02/21,RELIANCE,EQ,2080.3,2080,2089.9,1994.95,1999.1,2008.1,2036.88,10985697,,"NCLT can continue proceedings, but cannot pass final order, says SC. Read here 

#Reliance #RelianceIndustries #RILFutureDeal 

https://t.co/E2zgN9ZbVx",,nclt can continue proceedings but cannot pass final order says sc. read here reliance relianceindustries rilfuturedeal ,,,,,,,,344,1,0,2,0,0,nclt can continue proceedings but cannot pass final order says sc.read here reliance relianceindustries rilfuturedeal
23/02/21,RELIANCE,EQ,2008.1,2048,2052.9,2013.6,2026.15,2023.45,2034.5,11834752,Reliance Industries announces proposed Re-organisation or O2C biz (MS sees EV of $75 billion). RIL also announces investing $100 million in Kalaari Capital,"RIL’s O2C spin-off: Here's what @MorganStanley said about the stock ⤵️

#Reliance #StocksToWatch #RelianceIndustries 
https://t.co/Rm2RkhbVAu,#RIL’s big demerger plan: what was the trigger, what does it mean, what is in for investors, and what lies ahead. @ashwinmohansays answers all the key questions.  

#Reliance #RelianceIndustries 

https://t.co/rXBkVascsk,#RIL’s decision to spin off its O2C business as a separate 100% subsidiary has a multiplier effect. 

Does this 4th leg of growth build a case for re-rating? The answer is clearly, yes. Read: https://t.co/SbzxdKnoQF

#Reliance #RelianceIndustries | @Jitendra1929 @anubhavsays,Centrum Broking's Probal Sen says the O2C business reorganisation by #Reliance creates a smoother process for the #Aramco deal to happen.

A clear timeline for regulatory nods implies the fact that talks with Aramco are back on track, Sen adds #MukeshAmbani #Petrochemicals https://t.co/5Mac8llSJw,#BREAKING | Reliance Industries announces carving out O2C business into an independent arm, says process of getting regulatory approvals has commenced and is expected to be completed by Q2FY22 #Reliance #MukeshAmbani #Petrochemicals https://t.co/3ZjL1nPogu",reliance industries announces proposed re organisation or o2c biz ms sees ev of 75 billion . ril also announces investing 100 million in kalaari capital,ril s o2c spin off here s what morganstanley said about the stock reliance stockstowatch relianceindustries big demerger plan what was the trigger what does it mean what is in for investors and what lies ahead. ashwinmohansays answers all the key questions. reliance relianceindustries decision to spin off its o2c business as a separate 100 subsidiary has a multiplier effect. does this 4th leg of growth build a case for re rating the answer is clearly yes. read reliance relianceindustries jitendra1929 anubhavsays centrum broking s probal sen says the o2c business reorganisation by reliance creates a smoother process for the aramco deal to happen. a clear timeline for regulatory nods implies the fact that talks with aramco are back on track sen adds mukeshambani petrochemicals reliance industries announces carving out o2c business into an independent arm says process of getting regulatory approvals has commenced and is expected to be completed by q2fy22 reliance mukeshambani petrochemicals ,446,1,0,2,0,0,reliance industries announces proposed re organisation or o2c biz ms sees ev of 75 billion .ril also announces investing 100 million in kalaari capital,345,15,0.074,5.438,0.488,1.0241,ril s o2c spin off here s what morganstanley said about the stock reliance stockstowatch relianceindustries big demerger plan what was the trigger what does it mean what is in for investors and what lies ahead.ashwinmohansays answers all the key questions.reliance relianceindustries decision to spin off its o2c business as a separate 100 subsidiary has a multiplier effect.does this 4th leg of growth build a case for re rating the answer is clearly yes.read reliance relianceindustries jitendra1929 anubhavsays centrum broking s probal sen says the o2c business reorganisation by reliance creates a smoother process for the aramco deal to happen.a clear timeline for regulatory nods implies the fact that talks with aramco are back on track sen adds mukeshambani petrochemicals reliance industries announces carving out o2c business into an independent arm says process of getting regulatory approvals has commenced and is expected to be completed by q2fy22 reliance mukeshambani petrochemicals
24/02/21,RELIANCE,EQ,2023.45,2030,2065.25,2026.15,2060.55,2061,2048.89,4987735,,"Reliance Industries share price up in early trade on O2C spin-off. Here's what brokerages are saying ⤵️

#Reliance #RelianceIndustries #StockstoWatch | @Nomura @Macquarie @UBS @MorganStanley 
https://t.co/5gVqWxzMuO",,reliance industries share price up in early trade on o2c spin off. here s what brokerages are saying reliance relianceindustries stockstowatch nomura macquarie ubs morganstanley ,,,,,,,,346,1,0,1.833,0.167,0.296,reliance industries share price up in early trade on o2c spin off.here s what brokerages are saying reliance relianceindustries stockstowatch nomura macquarie ubs morganstanley
25/02/21,RELIANCE,EQ,2061,2076,2152,2073,2147,2144.35,2120.59,16085897,,,,,,,,,,,,,,,,,,
26/02/21,RELIANCE,EQ,2144.35,2117,2133.9,2070.7,2079.5,2085.8,2096.69,17297575,,,,,,,,,,,,,,,,,,
01/03/21,RELIANCE,EQ,2085.8,2110.2,2112,2062.5,2103,2101.7,2092.87,8159670,Reliance Industries' arm Reliance Strategic Business Ventures Ltd has increased its stake in skyTran Inc. to 54.46% from 26.31% for USD 26.76 million,,reliance industries arm reliance strategic business ventures ltd has increased its stake in skytran inc. to 54.46 from 26.31 for usd 26.76 million,,447,0,0,0.913,0.087,0.2732,reliance industries arm reliance strategic business ventures ltd has increased its stake in skytran inc. to 54.46 from 26.31 for usd 26.76 million,,,,,,,
02/03/21,RELIANCE,EQ,2101.7,2122,2130,2089.1,2108,2106,2107.78,7915073,,"#SpectrumAuction | @RelianceJio acquires the right to use spectrum in all 22 circles across India, increasing its total owned spectrum footprint significantly by 55%.

#RelianceJio #Reliance
https://t.co/zgpzH0dJal",, spectrumauction reliancejio acquires the right to use spectrum in all 22 circles across india increasing its total owned spectrum footprint significantly by 55 . reliancejio reliance ,,,,,,,,347,1,0,2,0,0, spectrumauction reliancejio acquires the right to use spectrum in all 22 circles across india increasing its total owned spectrum footprint significantly by 55 .reliancejio reliance
03/03/21,RELIANCE,EQ,2106,2121.05,2219.9,2107.2,2207.1,2202.1,2161.54,14733134,"Reliance Industries' arm ""Reliance Jio Infocomm Ltd"" has successfully acquired the right to use spectrum in all 22 circles across India in the recently concluded spectrum auctions conducted by Department of Telecommunications",#CNBCTV18Market | #Reliance surges to day's high in the last hour of trade https://t.co/hGZmhOQUPk,reliance industries arm reliance jio infocomm ltd has successfully acquired the right to use spectrum in all 22 circles across india in the recently concluded spectrum auctions conducted by department of telecommunications, cnbctv18market reliance surges to day s high in the last hour of trade ,448,0,0,0.906,0.094,0.4939,reliance industries arm reliance jio infocomm ltd has successfully acquired the right to use spectrum in all 22 circles across india in the recently concluded spectrum auctions conducted by department of telecommunications,348,0,0,1,0,0, cnbctv18market reliance surges to day s high in the last hour of trade
04/03/21,RELIANCE,EQ,2202.1,2180,2189.95,2157.7,2174,2175.85,2175.57,9892597,,,,,,,,,,,,,,,,,,
05/03/21,RELIANCE,EQ,2175.85,2156,2211.95,2153.05,2174.55,2178.7,2184.35,11773630,"Reliance Foundation urges employees, to register for Covid vaccination, to bear all costs",,reliance foundation urges employees to register for covid vaccination to bear all costs,,449,0,0,1,0,0,reliance foundation urges employees to register for covid vaccination to bear all costs,,,,,,,
08/03/21,RELIANCE,EQ,2178.7,2168.5,2231.9,2168,2193,2191.1,2205.66,9002404,,,,,,,,,,,,,,,,,,
09/03/21,RELIANCE,EQ,2191.1,2200,2213.8,2146.6,2190.55,2191.05,2181.47,6993792,,,,,,,,,,,,,,,,,,
10/03/21,RELIANCE,EQ,2191.05,2207,2215.1,2170.25,2179.4,2181.95,2187.67,5316182,"Reliance Industries: Jio to offer services at lower tariffs for MSMBs; eyes 50 million MSMB customers,Reliance Industries likely has agreed to extend operational support to Future Retail Ltd to prevent its collapse while its ₹24,713-crore deal to buy the cash-strapped retailer’s assets awaits approval from a company law tribunal",,reliance industries jio to offer services at lower tariffs for msmbs eyes 50 million msmb customers reliance industries likely has agreed to extend operational support to future retail ltd to prevent its collapse while its rs24 713 crore deal to buy the cash strapped retailer s assets awaits approval from a company law tribunal,,450,0,0.084,0.702,0.214,0.6486,reliance industries jio to offer services at lower tariffs for msmbs eyes 50 million msmb customers reliance industries likely has agreed to extend operational support to future retail ltd to prevent its collapse while its rs24 713 crore deal to buy the cash strapped retailer s assets awaits approval from a company law tribunal,,,,,,,
12/03/21,RELIANCE,EQ,2181.95,2195,2206.4,2123.9,2136.9,2137.6,2160.6,7783173,Reliance Industries Ltd. subsidiary Model Economic Township has set up a joint venture with realtor IndoSpace that has acquired a 55-acre land at Farukhnagar in Haryana to develop warehouse,,reliance industries ltd. subsidiary model economic township has set up a joint venture with realtor indospace that has acquired a 55 acre land at farukhnagar in haryana to develop warehouse,,451,0,0,1,0,0,reliance industries ltd. subsidiary model economic township has set up a joint venture with realtor indospace that has acquired a 55 acre land at farukhnagar in haryana to develop warehouse,,,,,,,
15/03/21,RELIANCE,EQ,2137.6,2140.05,2148.9,2080.5,2105,2108.9,2103.37,7706302,,,,,,,,,,,,,,,,,,
16/03/21,RELIANCE,EQ,2108.9,2114,2126,2095.5,2100.75,2100.6,2107.19,6402757,,,,,,,,,,,,,,,,,,
17/03/21,RELIANCE,EQ,2100.6,2098.05,2103,2035.1,2054.5,2055.35,2065.89,8865521,,"Reliance Industries has dismissed reports of executive director Nita Ambani joining BHU as a visiting professor.

#NitaAmbani #Reliance #RIL 

https://t.co/wx6izoML0m",,reliance industries has dismissed reports of executive director nita ambani joining bhu as a visiting professor. nitaambani reliance ril ,,,,,,,,349,1,0,2,0,0,reliance industries has dismissed reports of executive director nita ambani joining bhu as a visiting professor.nitaambani reliance ril
18/03/21,RELIANCE,EQ,2055.35,2072.9,2084.8,2001,2010,2009.1,2038.79,9528809,,,,,,,,,,,,,,,,,,
19/03/21,RELIANCE,EQ,2009.1,1991,2095.85,1982.8,2078.1,2082,2047.5,19284892,,"#CNBCTV18Market | #Reliance trades above 200-DMA of 2,013.84 https://t.co/7PYGHrz1Bq",, cnbctv18market reliance trades above 200 dma of 2 013.84 ,,,,,,,,350,0,0,1,0,0, cnbctv18market reliance trades above 200 dma of 2 013.84
